Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1058343,-,-,-,36.13,-80.26,-5,289,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.0.6
Year,Month,Day,Hour,Minute,DHI,DNI,Dew Point,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure,GHI,Clearsky GHI,Clearsky DNI,Clearsky DHI,Cloud Type,Solar Zenith Angle,Fill Flag,Precipitable Water,Wind Direction,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm)
2006,9,25,11,0,265,17,11,0.137,1.7000000000000002,52.65,22,980,278,781,898,100,4,40.77,0,2.205,338.6,16.5115,12.9744
2006,9,25,11,30,102,907,11,0.137,1.6,52.63,22,980,813,813,907,102,0,38.410000000000004,0,2.14,338.6,48.5505,38.1640
2006,9,25,12,0,378,290,11,0.137,1.6,49.5,23,980,609,830,916,101,3,37.230000000000004,0,2.076,315.3,36.4595,28.6645
2006,9,25,12,30,343,44,11,0.137,1.6,49.480000000000004,23,970,378,831,917,101,3,37.34,0,2.013,315.3,22.6249,17.7874
2006,9,25,13,0,258,15,11,0.137,1.7000000000000002,49.18,23,970,269,810,897,110,3,38.730000000000004,0,1.95,299.1,16.0528,12.6180
2006,9,25,13,30,330,52,11,0.137,1.7000000000000002,49.160000000000004,23,970,370,777,889,108,3,41.27,0,1.9020000000000001,299.1,21.9488,17.2454
2006,9,25,14,0,217,10,11,0.137,1.8,48.72,23,970,224,728,875,106,3,44.76,0,1.855,291.8,13.1641,10.3363
2006,9,25,14,30,294,73,11,0.137,1.8,48.71,23,970,342,664,856,102,3,48.980000000000004,0,1.819,291.8,19.8299,15.5547
2006,9,25,15,0,260,72,11,0.137,1.8,48.32,23,970,303,588,829,98,2,53.77,4,1.784,288.90000000000003,17.2418,13.5044
2006,9,25,15,30,135,0,11,0.137,1.7000000000000002,51.33,22,970,135,500,792,92,3,58.97,0,1.7510000000000001,288.90000000000003,7.4867,5.8506
2006,9,25,16,0,179,208,11,0.137,1.7000000000000002,51.63,22,970,269,403,740,84,3,64.48,0,1.719,286.1,14.4027,11.2154
2006,9,25,16,30,132,218,11,0.137,1.4000000000000001,54.89,21,970,205,300,668,74,2,70.2,0,1.687,286.1,10.4759,8.1104
2006,9,25,17,0,91,140,13,0.137,1.1,62.24,21,970,124,196,562,61,3,76.08,0,1.655,284.6,6.0092,4.6090
2006,9,25,17,30,50,83,13,0.137,1,70.44,19,970,61,96,394,42,3,82.06,4,1.623,284.6,0.0000,0.0000
2006,9,25,18,0,14,118,13,0.137,0.9,80.08,17,970,18,18,118,14,0,88.09,0,1.591,287.2,0.0000,0.0000
2006,9,25,18,30,0,0,13,0.137,0.9,85.37,16,980,0,0,0,0,0,94.16,0,1.557,287.2,0.0000,0.0000
2006,9,25,19,0,0,0,12,0.137,1,80.41,16,980,0,0,0,0,0,100.21000000000001,0,1.5250000000000001,300.3,0.0000,0.0000
2006,9,25,19,30,0,0,12,0.137,1,85.74,15,980,0,0,0,0,0,106.2,0,1.486,300.3,0.0000,0.0000
2006,9,25,20,0,0,0,12,0.137,1.1,82.45,15,980,0,0,0,0,0,112.10000000000001,0,1.447,317.90000000000003,0.0000,0.0000
2006,9,25,20,30,0,0,12,0.137,1.2000000000000002,87.96000000000001,14,980,0,0,0,0,0,117.86,0,1.4060000000000001,317.90000000000003,0.0000,0.0000
2006,9,25,21,0,0,0,11,0.137,1.3,84.48,14,980,0,0,0,0,0,123.4,0,1.366,333.70000000000005,0.0000,0.0000
2006,9,25,21,30,0,0,11,0.137,1.4000000000000001,90.15,13,980,0,0,0,0,0,128.65,0,1.338,333.70000000000005,0.0000,0.0000
2006,9,25,22,0,0,0,10,0.137,1.5,86.92,13,980,0,0,0,0,0,133.47,0,1.311,346.40000000000003,0.0000,0.0000
2006,9,25,22,30,0,0,10,0.137,1.5,92.79,12,980,0,0,0,0,0,137.73,1,1.299,346.40000000000003,0.0000,0.0000
2006,9,25,23,0,0,0,10,0.137,1.5,90.03,12,980,0,0,0,0,0,141.20000000000002,1,1.287,356.1,0.0000,0.0000
2006,9,25,23,30,0,0,10,0.137,1.4000000000000001,96.18,11,980,0,0,0,0,0,143.68,1,1.285,356.1,0.0000,0.0000
2006,9,26,0,0,0,0,10,0.137,1.3,93.82000000000001,11,980,0,0,0,0,0,144.93,1,1.284,1.6,0.0000,0.0000
2006,9,26,0,30,0,0,10,0.137,1.1,93.83,11,980,0,0,0,0,0,144.82,1,1.291,1.6,0.0000,0.0000
2006,9,26,1,0,0,0,9,0.137,1,92.14,11,980,0,0,0,0,0,143.37,1,1.298,2.3000000000000003,0.0000,0.0000
2006,9,26,1,30,0,0,9,0.137,0.9,98.47,10,980,0,0,0,0,0,140.72,0,1.308,2.3000000000000003,0.0000,0.0000
2006,9,26,2,0,0,0,9,0.137,0.9,97.08,10,980,0,0,0,0,0,137.11,0,1.319,359.3,0.0000,0.0000
2006,9,26,2,30,0,0,9,0.137,0.9,97.09,10,980,0,0,0,0,0,132.76,0,1.329,359.3,0.0000,0.0000
2006,9,26,3,0,0,0,9,0.137,0.9,95.93,10,980,0,0,0,0,0,127.86,0,1.339,354.5,0.0000,0.0000
2006,9,26,3,30,0,0,9,0.137,0.9,95.94,10,980,0,0,0,0,1,122.57000000000001,0,1.343,354.5,0.0000,0.0000
2006,9,26,4,0,0,0,9,0.137,0.9,95.01,10,980,0,0,0,0,0,116.99000000000001,0,1.349,348.5,0.0000,0.0000
2006,9,26,4,30,0,0,9,0.137,0.9,100,9,980,0,0,0,0,0,111.21000000000001,0,1.349,348.5,0.0000,0.0000
2006,9,26,5,0,0,0,9,0.137,0.9,100,9,980,0,0,0,0,0,105.3,0,1.35,345.5,0.0000,0.0000
2006,9,26,5,30,0,0,9,0.137,0.9,100,9,980,0,0,0,0,0,99.3,0,1.346,345.5,0.0000,0.0000
2006,9,26,6,0,0,0,9,0.137,1,100,9,980,0,0,0,0,0,93.26,0,1.342,346.40000000000003,0.0000,0.0000
2006,9,26,6,30,19,189,9,0.137,1.4000000000000001,88.55,11,980,28,28,189,19,0,87.2,0,1.334,346.40000000000003,0.0000,0.0000
2006,9,26,7,0,44,450,9,0.137,1.9000000000000001,79.99,13,980,113,113,450,44,0,81.18,0,1.327,350,0.0000,0.0000
2006,9,26,7,30,61,604,9,0.137,1.7000000000000002,74.97,14,980,215,215,604,61,0,75.23,0,1.319,350,10.4926,8.0602
2006,9,26,8,0,72,705,10,0.137,1.5,68.59,16,980,321,321,705,72,0,69.39,0,1.312,357.40000000000003,16.5224,12.8044
2006,9,26,8,30,82,773,10,0.137,1.6,64.38,17,980,424,424,773,82,0,63.72,0,1.308,357.40000000000003,22.8247,17.7840
2006,9,26,9,0,89,822,9,0.137,1.7000000000000002,52.51,19,980,521,521,822,89,0,58.28,0,1.305,39.900000000000006,29.0029,22.6728
2006,9,26,9,30,94,857,9,0.137,1.6,49.35,20,980,608,608,857,94,0,53.17,0,1.311,39.900000000000006,34.6870,27.1739
2006,9,26,10,0,97,885,8,0.137,1.5,45.04,21,980,684,684,885,97,0,48.49,0,1.318,49.1,39.7272,31.1664
2006,9,26,10,30,101,904,8,0.137,1.3,45.03,21,980,747,747,904,101,0,44.4,0,1.33,49.1,43.9453,34.5081
2006,9,26,11,0,105,913,8,0.137,1.2000000000000002,42.6,22,980,793,793,913,105,0,41.1,0,1.343,43.800000000000004,47.0615,36.9778
2006,9,26,11,30,106,921,8,0.137,1,42.58,22,980,825,825,921,106,0,38.77,0,1.359,43.800000000000004,49.2280,38.6945
2006,9,26,12,0,108,923,8,0.137,0.9,43.12,22,980,839,839,923,108,0,37.61,0,1.375,34.5,50.1892,39.4567
2006,9,26,12,30,387,120,8,0.137,0.8,43.11,22,980,482,837,922,108,2,37.74,0,1.3940000000000001,34.5,28.8255,22.6610
2006,9,26,13,0,381,191,8,0.137,0.7000000000000001,40.85,23,980,529,815,900,116,2,39.13,0,1.413,23.700000000000003,31.5402,24.7901
2006,9,26,13,30,363,192,8,0.137,0.6000000000000001,40.84,23,980,506,780,890,114,2,41.660000000000004,1,1.433,23.700000000000003,29.9872,23.5597
2006,9,26,14,0,280,432,8,0.137,0.5,40.87,23,980,585,728,872,113,2,45.13,0,1.453,13.700000000000001,34.3422,26.9631
2006,9,26,14,30,109,850,8,0.137,0.4,43.42,22,980,663,663,850,109,0,49.35,0,1.474,13.700000000000001,38.3919,30.1119
2006,9,26,15,0,104,818,8,0.137,0.30000000000000004,43.29,22,980,584,584,818,104,0,54.120000000000005,0,1.495,1.8,33.1805,25.9848
2006,9,26,15,30,225,160,8,0.137,0.2,43.29,22,980,307,495,778,98,2,59.31,0,1.508,1.8,16.9928,13.2770
2006,9,26,16,0,90,721,9,0.137,0.1,43.79,22,980,397,397,721,90,0,64.8,0,1.5210000000000001,5.1000000000000005,21.2066,16.5093
2006,9,26,16,30,79,644,9,0.137,0.1,46.54,21,980,294,294,644,79,0,70.51,0,1.5230000000000001,5.1000000000000005,14.9819,11.5943
2006,9,26,17,0,64,532,11,0.137,0.2,56.28,20,980,190,190,532,64,0,76.38,0,1.526,95.10000000000001,9.1864,7.0419
2006,9,26,17,30,43,359,11,0.137,0.4,63.730000000000004,18,980,91,91,359,43,0,82.36,0,1.524,95.10000000000001,0.0000,0.0000
2006,9,26,18,0,13,90,11,0.137,0.6000000000000001,68.36,17,980,15,15,90,13,0,88.39,0,1.5230000000000001,102.80000000000001,0.0000,0.0000
2006,9,26,18,30,0,0,11,0.137,0.7000000000000001,72.85000000000001,16,980,0,0,0,0,0,94.46000000000001,0,1.5190000000000001,102.80000000000001,0.0000,0.0000
2006,9,26,19,0,0,0,10,0.137,0.8,70.7,16,980,0,0,0,0,0,100.51,0,1.5150000000000001,111.10000000000001,0.0000,0.0000
2006,9,26,19,30,0,0,10,0.137,0.8,75.36,15,980,0,0,0,0,0,106.51,0,1.512,111.10000000000001,0.0000,0.0000
2006,9,26,20,0,0,0,10,0.137,0.9,73.92,15,980,0,0,0,0,0,112.42,0,1.5090000000000001,116.9,0.0000,0.0000
2006,9,26,20,30,0,0,10,0.137,0.9,78.83,14,980,0,0,0,0,0,118.18,0,1.5070000000000001,116.9,0.0000,0.0000
2006,9,26,21,0,0,0,9,0.137,0.9,76.84,14,980,0,0,0,0,3,123.73,0,1.5050000000000001,121.9,0.0000,0.0000
2006,9,26,21,30,0,0,9,0.137,0.9,81.99,13,980,0,0,0,0,0,128.99,0,1.5090000000000001,121.9,0.0000,0.0000
2006,9,26,22,0,0,0,9,0.137,0.9,80.03,13,980,0,0,0,0,0,133.83,0,1.5150000000000001,124.9,0.0000,0.0000
2006,9,26,22,30,0,0,9,0.137,0.9,80.02,13,980,0,0,0,0,0,138.1,1,1.526,124.9,0.0000,0.0000
2006,9,26,23,0,0,0,9,0.137,0.9,78.06,13,980,0,0,0,0,0,141.59,1,1.538,128.9,0.0000,0.0000
2006,9,26,23,30,0,0,9,0.137,0.9,78.05,13,980,0,0,0,0,0,144.08,1,1.552,128.9,0.0000,0.0000
2006,9,27,0,0,0,0,8,0.137,0.9,76.62,13,980,0,0,0,0,3,145.32,1,1.566,132.6,0.0000,0.0000
2006,9,27,0,30,0,0,8,0.137,0.8,76.62,13,980,0,0,0,0,3,145.20000000000002,1,1.584,132.6,0.0000,0.0000
2006,9,27,1,0,0,0,8,0.137,0.7000000000000001,75.43,13,980,0,0,0,0,3,143.72,1,1.602,137,0.0000,0.0000
2006,9,27,1,30,0,0,8,0.137,0.4,75.42,13,980,0,0,0,0,3,141.04,0,1.622,137,0.0000,0.0000
2006,9,27,2,0,0,0,8,0.137,0.2,74.9,13,980,0,0,0,0,0,137.39000000000001,0,1.6420000000000001,121.2,0.0000,0.0000
2006,9,27,2,30,0,0,8,0.137,0.30000000000000004,79.97,12,980,0,0,0,0,0,133.01,0,1.663,121.2,0.0000,0.0000
2006,9,27,3,0,0,0,8,0.137,0.4,79.8,12,980,0,0,0,0,0,128.09,0,1.685,3.6,0.0000,0.0000
2006,9,27,3,30,0,0,8,0.137,0.5,85.24,11,980,0,0,0,0,0,122.77,0,1.705,3.6,0.0000,0.0000
2006,9,27,4,0,0,0,8,0.137,0.7000000000000001,85.08,11,980,0,0,0,0,0,117.18,0,1.726,352.40000000000003,0.0000,0.0000
2006,9,27,4,30,0,0,8,0.137,0.7000000000000001,85.08,11,980,0,0,0,0,0,111.39,0,1.743,352.40000000000003,0.0000,0.0000
2006,9,27,5,0,0,0,8,0.137,0.8,84.58,11,980,0,0,0,0,0,105.47,0,1.7610000000000001,347.1,0.0000,0.0000
2006,9,27,5,30,0,0,8,0.137,0.8,84.59,11,980,0,0,0,0,1,99.46000000000001,0,1.7750000000000001,347.1,0.0000,0.0000
2006,9,27,6,0,0,0,8,0.137,0.8,84.96000000000001,11,980,0,0,0,0,3,93.42,0,1.79,342.6,0.0000,0.0000
2006,9,27,6,30,24,0,8,0.137,0.8,79.55,12,980,24,24,110,19,3,87.36,4,1.801,342.6,0.0000,0.0000
2006,9,27,7,0,51,346,9,0.137,0.9,81,13,980,103,103,346,51,0,81.35000000000001,0,1.813,332.20000000000005,0.0000,0.0000
2006,9,27,7,30,95,150,9,0.137,0.7000000000000001,75.92,14,980,133,201,505,73,3,75.4,0,1.825,332.20000000000005,6.4814,4.9773
2006,9,27,8,0,91,607,9,0.137,0.6000000000000001,66.14,16,980,303,303,607,91,1,69.58,0,1.837,271.5,15.5698,12.0634
2006,9,27,8,30,103,682,9,0.137,1,58.29,18,980,403,403,682,103,0,63.92,0,1.847,271.5,21.6638,16.8769
2006,9,27,9,0,161,527,9,0.137,1.5,51.77,20,980,437,497,732,114,6,58.5,0,1.857,228.9,24.2978,18.9925
2006,9,27,9,30,122,773,9,0.137,1.6,48.67,21,980,583,583,773,122,0,53.410000000000004,0,1.863,228.9,33.2266,26.0276
2006,9,27,10,0,129,800,10,0.137,1.8,47.69,22,980,657,657,800,129,0,48.76,0,1.871,229.8,38.1235,29.9061
2006,9,27,10,30,134,822,10,0.137,1.9000000000000001,47.68,22,980,718,718,822,134,0,44.7,0,1.8760000000000001,229.8,42.2029,33.1378
2006,9,27,11,0,140,832,10,0.137,2,46.42,23,980,764,764,832,140,0,41.42,0,1.8820000000000001,230.3,45.3045,35.5953
2006,9,27,11,30,142,841,10,0.137,2.1,46.4,23,980,795,795,841,142,0,39.13,0,1.887,230.3,47.3997,37.2554
2006,9,27,12,0,390,170,11,0.137,2.2,47.38,23,980,525,809,844,144,2,37.99,0,1.8920000000000001,231.10000000000002,31.3803,24.6686
2006,9,27,12,30,388,137,11,0.137,2.3000000000000003,47.36,23,980,496,807,843,144,2,38.13,0,1.8960000000000001,231.10000000000002,29.6380,23.2984
2006,9,27,13,0,157,811,11,0.137,2.4000000000000004,45.25,24,980,783,783,811,157,0,39.53,0,1.9020000000000001,231.10000000000002,46.6418,36.6574
2006,9,27,13,30,320,382,11,0.137,2.5,45.230000000000004,24,970,604,748,799,155,3,42.050000000000004,0,1.911,231.10000000000002,35.7595,28.0928
2006,9,27,14,0,220,10,11,0.137,2.6,45.65,24,970,227,697,775,154,3,45.51,0,1.921,231.20000000000002,13.3109,10.4500
2006,9,27,14,30,288,289,11,0.137,2.6,48.47,23,970,475,633,749,148,3,49.71,0,1.935,231.20000000000002,27.4700,21.5434
2006,9,27,15,0,143,708,11,0.137,2.7,48.99,23,970,555,555,708,143,1,54.47,0,1.949,231.8,31.4834,24.6526
2006,9,27,15,30,195,31,11,0.137,2.6,52.04,22,970,211,467,661,133,2,59.64,0,1.96,231.8,11.6571,9.1064
2006,9,27,16,0,158,21,12,0.137,2.5,53.11,22,970,167,371,590,123,3,65.12,4,1.972,231,8.8996,6.9265
2006,9,27,16,30,105,505,12,0.137,2,56.45,21,970,271,271,505,105,2,70.83,4,1.976,231,13.7697,10.6517
2006,9,27,17,0,82,387,13,0.137,1.5,68.1,20,970,171,171,387,82,0,76.69,0,1.982,227.9,8.2489,6.3196
2006,9,27,17,30,50,223,13,0.137,1.3,77.12,18,970,78,78,223,50,0,82.66,0,1.978,227.9,0.0000,0.0000
2006,9,27,18,0,9,30,13,0.137,1.1,81.63,17,970,10,10,30,9,0,88.69,0,1.974,223.9,0.0000,0.0000
2006,9,27,18,30,0,0,13,0.137,1.1,86.98,16,970,0,0,0,0,0,94.75,0,1.967,223.9,0.0000,0.0000
2006,9,27,19,0,0,0,13,0.137,1.1,84.72,16,970,0,0,0,0,0,100.81,0,1.96,217.9,0.0000,0.0000
2006,9,27,19,30,0,0,13,0.137,1.1,90.31,15,970,0,0,0,0,0,106.81,0,1.956,217.9,0.0000,0.0000
2006,9,27,20,0,0,0,13,0.137,1.2000000000000002,89.53,15,970,0,0,0,0,0,112.73,0,1.952,213.20000000000002,0.0000,0.0000
2006,9,27,20,30,0,0,13,0.137,1.1,89.52,15,970,0,0,0,0,0,118.5,0,1.953,213.20000000000002,0.0000,0.0000
2006,9,27,21,0,0,0,13,0.137,1.1,89.07000000000001,15,970,0,0,0,0,0,124.06,0,1.955,211.9,0.0000,0.0000
2006,9,27,21,30,0,0,13,0.137,1.1,94.98,14,970,0,0,0,0,0,129.34,0,1.958,211.9,0.0000,0.0000
2006,9,27,22,0,0,0,13,0.137,1.1,94.52,14,970,0,0,0,0,0,134.19,0,1.961,214.9,0.0000,0.0000
2006,9,27,22,30,0,0,13,0.137,1.1,94.49,14,970,0,0,0,0,0,138.48,1,1.958,214.9,0.0000,0.0000
2006,9,27,23,0,0,0,13,0.137,1.1,94.08,14,970,0,0,0,0,0,141.99,1,1.956,217.10000000000002,0.0000,0.0000
2006,9,27,23,30,0,0,13,0.137,1.1,100,13,970,0,0,0,0,0,144.47,1,1.952,217.10000000000002,0.0000,0.0000
2006,9,28,0,0,0,0,13,0.137,1.2000000000000002,100,13,970,0,0,0,0,0,145.72,1,1.949,218.20000000000002,0.0000,0.0000
2006,9,28,0,30,0,0,13,0.137,1.2000000000000002,100,13,970,0,0,0,0,0,145.58,1,1.956,218.20000000000002,0.0000,0.0000
2006,9,28,1,0,0,0,13,0.137,1.2000000000000002,100,13,970,0,0,0,0,0,144.07,1,1.963,223.8,0.0000,0.0000
2006,9,28,1,30,0,0,11,0.137,1.2000000000000002,100,12,970,0,0,0,0,0,141.36,0,1.968,223.8,0.0000,0.0000
2006,9,28,2,0,0,0,11,0.137,1.3,100,12,970,0,0,0,0,0,137.67000000000002,0,1.973,229.5,0.0000,0.0000
2006,9,28,2,30,0,0,11,0.137,1.3,100,12,970,0,0,0,0,0,133.26,0,1.976,229.5,0.0000,0.0000
2006,9,28,3,0,0,0,11,0.137,1.3,100,12,970,0,0,0,0,0,128.31,0,1.979,231.60000000000002,0.0000,0.0000
2006,9,28,3,30,0,0,11,0.137,1.3,100,11,970,0,0,0,0,0,122.98,0,1.982,231.60000000000002,0.0000,0.0000
2006,9,28,4,0,0,0,11,0.137,1.3,100,11,970,0,0,0,0,0,117.37,0,1.985,229,0.0000,0.0000
2006,9,28,4,30,0,0,11,0.137,1.2000000000000002,100,11,970,0,0,0,0,0,111.57000000000001,0,1.986,229,0.0000,0.0000
2006,9,28,5,0,0,0,11,0.137,1.2000000000000002,100,11,970,0,0,0,0,0,105.64,0,1.988,225.70000000000002,0.0000,0.0000
2006,9,28,5,30,0,0,11,0.137,1.2000000000000002,100,11,970,0,0,0,0,0,99.63,0,2.003,225.70000000000002,0.0000,0.0000
2006,9,28,6,0,0,0,11,0.137,1.2000000000000002,100,11,970,0,0,0,0,0,93.58,0,2.019,223.70000000000002,0.0000,0.0000
2006,9,28,6,30,17,106,11,0.137,1.7000000000000002,100,12,970,22,22,106,17,0,87.53,0,2.044,223.70000000000002,0.0000,0.0000
2006,9,28,7,0,48,352,12,0.137,2.2,91.69,14,970,100,100,352,48,0,81.52,0,2.07,224.60000000000002,0.0000,0.0000
2006,9,28,7,30,69,512,12,0.137,2.4000000000000004,85.96000000000001,15,970,196,196,512,69,0,75.58,0,2.091,224.60000000000002,9.5370,7.3215
2006,9,28,8,0,82,625,13,0.137,2.6,79.75,17,970,299,299,625,82,0,69.76,0,2.112,219.70000000000002,15.3398,11.8825
2006,9,28,8,30,94,698,13,0.137,3,74.87,18,970,398,398,698,94,0,64.12,0,2.142,219.70000000000002,21.3647,16.6414
2006,9,28,9,0,101,754,14,0.137,3.5,68.49,20,970,493,493,754,101,0,58.72,0,2.172,217.4,27.3784,21.3981
2006,9,28,9,30,108,791,14,0.137,3.7,64.38,21,970,577,577,791,108,0,53.65,0,2.245,217.4,32.8506,25.7309
2006,9,28,10,0,122,799,13,0.137,4,55.56,23,970,646,646,799,122,0,49.02,0,2.319,216.8,37.4512,29.3767
2006,9,28,10,30,126,818,13,0.137,4.1000000000000005,55.53,23,970,705,705,818,126,0,45,0,2.427,216.8,41.4026,32.5074
2006,9,28,11,0,134,823,13,0.137,4.2,52.67,24,970,748,748,823,134,1,41.75,0,2.536,212.4,44.3189,34.8189
2006,9,28,11,30,136,831,13,0.137,4.3,52.64,24,970,777,777,831,136,2,39.49,4,2.622,212.4,46.2886,36.3801
2006,9,28,12,0,138,831,14,0.137,4.4,50.67,25,970,790,790,831,138,0,38.38,0,2.708,208.5,47.1801,37.0869
2006,9,28,12,30,138,829,14,0.137,4.5,50.64,25,970,787,787,829,138,2,38.53,4,2.747,208.5,46.9855,36.9331
2006,9,28,13,0,361,291,14,0.137,4.7,51.160000000000004,25,970,584,758,772,165,2,39.92,0,2.786,208.4,34.7563,27.3146
2006,9,28,13,30,346,275,14,0.137,4.7,51.13,25,970,550,724,761,162,2,42.44,0,2.7960000000000003,208.4,32.5296,25.5536
2006,9,28,14,0,156,746,14,0.137,4.800000000000001,51.63,25,970,675,675,746,156,1,45.89,0,2.8080000000000003,208.9,39.5355,31.0354
2006,9,28,14,30,150,721,14,0.137,4.7,54.77,24,970,612,612,721,150,0,50.07,0,2.7880000000000003,208.9,35.3464,27.7176
2006,9,28,15,0,243,54,14,0.137,4.7,55.51,24,970,275,540,700,136,4,54.81,0,2.769,204.70000000000002,15.5758,12.1948
2006,9,28,15,30,199,40,14,0.137,4.5,58.92,23,970,220,454,655,126,8,59.97,0,2.731,204.70000000000002,12.1310,9.4749
2006,9,28,16,0,112,600,14,0.137,4.4,60.38,23,970,361,361,600,112,0,65.44,0,2.693,197.70000000000002,19.1920,14.9330
2006,9,28,16,30,115,13,14,0.137,4.2,64.16,22,970,119,262,515,96,6,71.14,0,2.747,197.70000000000002,6.0293,4.6621
2006,9,28,17,0,3,0,15,0.137,4,70.09,21,970,3,160,348,82,8,76.99,0,2.801,197,0.1444,0.1106
2006,9,28,17,30,1,0,15,0.137,3.4000000000000004,74.58,20,970,1,71,188,47,7,82.96000000000001,4,2.911,197,0.0000,0.0000
2006,9,28,18,0,0,0,15,0.137,2.8000000000000003,80.64,19,970,0,6,7,5,7,88.99,4,3.021,212.5,0.0000,0.0000
2006,9,28,18,30,0,0,15,0.137,2.7,85.92,18,970,0,0,0,0,8,95.05,0,3.036,212.5,0.0000,0.0000
2006,9,28,19,0,0,0,15,0.137,2.6,88.24,17,970,0,0,0,0,7,101.10000000000001,0,3.051,271.1,0.0000,0.0000
2006,9,28,19,30,0,0,15,0.137,3.4000000000000004,100,15,970,0,0,0,0,8,107.11,0,2.919,271.1,0.0000,0.0000
2006,9,28,20,0,0,0,12,0.137,4.3,91.28,14,970,0,0,0,0,4,113.03,0,2.787,319,0.0000,0.0000
2006,9,28,20,30,0,0,12,0.137,4.2,97.44,13,970,0,0,0,0,4,118.82000000000001,0,2.626,319,0.0000,0.0000
2006,9,28,21,0,0,0,10,0.137,4.2,89.42,12,970,0,0,0,0,4,124.39,0,2.465,342.8,0.0000,0.0000
2006,9,28,21,30,0,0,10,0.137,3.5,95.49,11,970,0,0,0,0,4,129.68,0,2.357,342.8,0.0000,0.0000
2006,9,28,22,0,0,0,9,0.137,2.9000000000000004,91.22,11,970,0,0,0,0,3,134.55,0,2.249,2,0.0000,0.0000
2006,9,28,22,30,0,0,9,0.137,2.1,91.23,11,970,0,0,0,0,3,138.85,1,2.169,2,0.0000,0.0000
2006,9,28,23,0,0,0,9,0.137,1.4000000000000001,92.13,11,970,0,0,0,0,3,142.37,1,2.09,349.40000000000003,0.0000,0.0000
2006,9,28,23,30,0,0,9,0.137,1,98.46000000000001,10,970,0,0,0,0,3,144.87,1,1.938,349.40000000000003,0.0000,0.0000
2006,9,29,0,0,0,0,9,0.137,0.7000000000000001,98.04,10,970,0,0,0,0,0,146.11,1,1.786,336.5,0.0000,0.0000
2006,9,29,0,30,0,0,9,0.137,0.6000000000000001,100,9,970,0,0,0,0,0,145.95000000000002,1,1.681,336.5,0.0000,0.0000
2006,9,29,1,0,0,0,9,0.137,0.6000000000000001,100,9,970,0,0,0,0,0,144.42000000000002,1,1.576,314.90000000000003,0.0000,0.0000
2006,9,29,1,30,0,0,9,0.137,0.7000000000000001,100,9,970,0,0,0,0,0,141.67000000000002,0,1.5210000000000001,314.90000000000003,0.0000,0.0000
2006,9,29,2,0,0,0,8,0.137,0.9,99.55,9,970,0,0,0,0,0,137.95000000000002,0,1.466,289,0.0000,0.0000
2006,9,29,2,30,0,0,8,0.137,1,100,8,970,0,0,0,0,0,133.51,0,1.412,289,0.0000,0.0000
2006,9,29,3,0,0,0,8,0.137,1.1,100,8,970,0,0,0,0,0,128.54,0,1.358,284.6,0.0000,0.0000
2006,9,29,3,30,0,0,8,0.137,1.1,100,8,970,0,0,0,0,0,123.18,0,1.3,284.6,0.0000,0.0000
2006,9,29,4,0,0,0,8,0.137,1.1,100,8,970,0,0,0,0,0,117.55,0,1.242,285.5,0.0000,0.0000
2006,9,29,4,30,0,0,8,0.137,1.1,100,8,970,0,0,0,0,0,111.74000000000001,0,1.192,285.5,0.0000,0.0000
2006,9,29,5,0,0,0,7,0.137,1.2000000000000002,99.42,8,970,0,0,0,0,0,105.8,0,1.1420000000000001,290.90000000000003,0.0000,0.0000
2006,9,29,5,30,0,0,7,0.137,1.2000000000000002,99.45,8,970,0,0,0,0,0,99.79,0,1.108,290.90000000000003,0.0000,0.0000
2006,9,29,6,0,0,0,7,0.137,1.3,97.74000000000001,8,970,0,0,0,0,0,93.74,0,1.075,296.8,0.0000,0.0000
2006,9,29,6,30,17,160,7,0.137,1.8,91.4,9,970,23,23,160,17,0,87.69,0,1.068,296.8,0.0000,0.0000
2006,9,29,7,0,43,434,8,0.137,2.3000000000000003,89.49,10,970,106,106,434,43,0,81.68,0,1.062,300.3,0.0000,0.0000
2006,9,29,7,30,61,597,8,0.137,2.5,83.76,11,970,208,208,597,61,0,75.75,0,1.068,300.3,10.1067,7.7565
